n,Resultado,Tempo_Relogio(ms),Tempo_CPU_Usuario(ms),Tempo_CPU_Sistema(ms)
0,Iteracao 0,0.011944,0.0111,0.011
1,Iteracao 1,0.060769,0.0557,0.0553
2,Iteracao 2,0.002644,0.0024,0.0024
3,Iteracao 3,0.003367,0.003,0.0031
4,Iteracao 4,0.002676,0.0025,0.0024
5,Iteracao 5,0.007046,0.0065,0.0065
6,Iteracao 6,0.001964,0.0018,0.0018
7,Iteracao 7,0.005254,0.0048,0.0048
8,Iteracao 8,0.001845,0.0017,0.0017
9,Iteracao 9,0.004737,0.0044,0.0044
10,Iteracao 10,0.004866,0.0045,0.0045
11,Iteracao 11,0.010736,0.01,0.01
12,Iteracao 12,0.002449,0.0022,0.0023
13,Iteracao 13,0.001737,0.0016,0.0015
14,Iteracao 14,0.002805,0.0026,0.0026
15,Iteracao 15,0.004057,0.0037,0.0037
16,Iteracao 16,0.001964,0.0018,0.0017
17,Iteracao 17,0.00205,0.0019,0.0018
18,Iteracao 18,0.002719,0.0025,0.0025
19,Iteracao 19,0.002051,0.0019,0.0019
20,Iteracao 20,0.00218,0.002,0.002
21,Iteracao 21,0.004629,0.0043,0.0042
22,Iteracao 22,0.014221,0.0133,0.0132
23,Iteracao 23,0.002018,0.0018,0.0017
24,Iteracao 24,0.002525,0.0024,0.0023
25,Iteracao 25,0.001673,0.0016,0.0015
26,Iteracao 26,0.002848,0.0026,0.0027
27,Iteracao 27,0.003096,0.0028,0.0028
28,Iteracao 28,0.003075,0.0028,0.0028
29,Iteracao 29,0.003744,0.0035,0.0034
30,Iteracao 30,0.001964,0.0018,0.0017
31,Iteracao 31,0.002589,0.0024,0.0024
32,Iteracao 32,0.001661,0.0015,0.0015
33,Iteracao 33,0.002018,0.0018,0.0019
34,Iteracao 34,0.002168,0.002,0.002
35,Iteracao 35,0.003474,0.0032,0.0032
36,Iteracao 36,0.002956,0.0028,0.0027
37,Iteracao 37,0.001985,0.0018,0.0018
38,Iteracao 38,0.006798,0.0063,0.0063
39,Iteracao 39,0.001899,0.0017,0.0018
40,Iteracao 40,0.008999,0.0084,0.0084
41,Iteracao 41,0.001856,0.0017,0.0016
42,Iteracao 42,0.002848,0.0026,0.0026
43,Iteracao 43,0.005104,0.0047,0.0046
44,Iteracao 44,0.001975,0.0018,0.0018
45,Iteracao 45,0.002136,0.002,0.002
46,Iteracao 46,0.002018,0.0019,0.0018
47,Iteracao 47,0.001953,0.0018,0.0018
48,Iteracao 48,0.002697,0.0025,0.0025
49,Iteracao 49,0.002589,0.0024,0.0024
50,Iteracao 50,0.004176,0.0039,0.0038
51,Iteracao 51,0.004165,0.0038,0.0038
52,Iteracao 52,0.001824,0.0017,0.0016
53,Iteracao 53,0.001856,0.0017,0.0016
54,Iteracao 54,0.005082,0.0047,0.0047
55,Iteracao 55,0.003021,0.0027,0.0028
56,Iteracao 56,0.002061,0.0019,0.0018
57,Iteracao 57,0.007218,0.0067,0.0067
58,Iteracao 58,0.001855,0.0017,0.0017
59,Iteracao 59,0.001694,0.0016,0.0015
60,Iteracao 60,0.019951,0.0186,0.0186
61,Iteracao 61,0.002029,0.0019,0.0018
62,Iteracao 62,0.014254,0.0133,0.0134
63,Iteracao 63,0.001629,0.0015,0.0014
64,Iteracao 64,0.002622,0.0024,0.0023
65,Iteracao 65,0.018968,0.0176,0.0176
66,Iteracao 66,0.001694,0.0015,0.0015
67,Iteracao 67,0.003064,0.0028,0.0028
68,Iteracao 68,0.007693,0.0071,0.0071
69,Iteracao 69,0.00219,0.002,0.002
70,Iteracao 70,0.021418,0.02,0.02
71,Iteracao 71,0.001909,0.0017,0.0017
72,Iteracao 72,0.001931,0.0017,0.0018
73,Iteracao 73,0.019001,0.0177,0.0177
74,Iteracao 74,0.001834,0.0017,0.0016
75,Iteracao 75,0.001672,0.0015,0.0015
76,Iteracao 76,0.002838,0.0026,0.0026
77,Iteracao 77,0.018591,0.0173,0.0173
78,Iteracao 78,0.00766,0.0071,0.0072
79,Iteracao 79,0.00438,0.0041,0.004
80,Iteracao 80,0.001889,0.0017,0.0017
81,Iteracao 81,0.015548,0.0145,0.0145
82,Iteracao 82,0.002524,0.0023,0.0022
83,Iteracao 83,0.004586,0.0042,0.0042
84,Iteracao 84,0.002547,0.0024,0.0023
85,Iteracao 85,0.003658,0.0034,0.0033
86,Iteracao 86,0.002698,0.0025,0.0025
87,Iteracao 87,0.003464,0.0032,0.0032
88,Iteracao 88,0.002546,0.0023,0.0023
89,Iteracao 89,0.001964,0.0018,0.0018
90,Iteracao 90,0.001855,0.0017,0.0017
91,Iteracao 91,0.003172,0.003,0.0029
92,Iteracao 92,0.002601,0.0024,0.0024
93,Iteracao 93,0.001651,0.0015,0.0015
94,Iteracao 94,0.001845,0.0017,0.0017
95,Iteracao 95,0.001942,0.0018,0.0018
96,Iteracao 96,0.002428,0.0022,0.0022
97,Iteracao 97,0.001769,0.0016,0.0015
98,Iteracao 98,0.002482,0.0023,0.0023
99,Iteracao 99,0.002816,0.0026,0.0026
100,Iteracao 100,0.002622,0.0025,0.0024
101,Iteracao 101,0.005017,0.0046,0.0046
102,Iteracao 102,0.019875,0.0185,0.0185
103,Iteracao 103,0.001878,0.0017,0.0016
104,Iteracao 104,0.003108,0.0029,0.0029
105,Iteracao 105,0.002018,0.0019,0.0018
106,Iteracao 106,0.001705,0.0016,0.0015
107,Iteracao 107,0.007089,0.0066,0.0066
108,Iteracao 108,0.001705,0.0015,0.0015
109,Iteracao 109,0.009365,0.0087,0.0087
110,Iteracao 110,0.003302,0.003,0.003
111,Iteracao 111,0.007974,0.0074,0.0074
112,Iteracao 112,0.005978,0.0056,0.0055
113,Iteracao 113,0.001899,0.0017,0.0017
114,Iteracao 114,0.006949,0.0064,0.0065
115,Iteracao 115,0.019519,0.0182,0.0182
116,Iteracao 116,0.002094,0.0019,0.0019
117,Iteracao 117,0.003291,0.003,0.003
118,Iteracao 118,0.001824,0.0016,0.0017
119,Iteracao 119,0.00874,0.0081,0.0081
120,Iteracao 120,0.003204,0.003,0.0029
121,Iteracao 121,0.007337,0.0068,0.0068
122,Iteracao 122,0.001985,0.0019,0.0018
123,Iteracao 123,0.020825,0.0194,0.0194
124,Iteracao 124,0.002719,0.0025,0.0024
125,Iteracao 125,0.002061,0.0019,0.0019
126,Iteracao 126,0.001942,0.0018,0.0017
127,Iteracao 127,0.015009,0.0139,0.014
128,Iteracao 128,0.00177,0.0016,0.0016
129,Iteracao 129,0.002363,0.0022,0.0021
130,Iteracao 130,0.003,0.0028,0.0027
131,Iteracao 131,0.0198,0.0184,0.0185
132,Iteracao 132,0.001813,0.0017,0.0016
133,Iteracao 133,0.003593,0.0034,0.0033
134,Iteracao 134,0.002557,0.0023,0.0024
135,Iteracao 135,0.00437,0.004,0.004
136,Iteracao 136,0.002676,0.0025,0.0025
137,Iteracao 137,0.002578,0.0024,0.0023
138,Iteracao 138,0.015505,0.0145,0.0145
139,Iteracao 139,0.001899,0.0017,0.0017
140,Iteracao 140,0.002967,0.0027,0.0027
141,Iteracao 141,0.002784,0.0026,0.0026
142,Iteracao 142,0.003054,0.0028,0.0028
143,Iteracao 143,0.00259,0.0023,0.0024
144,Iteracao 144,0.001888,0.0018,0.0017
145,Iteracao 145,0.001888,0.0017,0.0017
146,Iteracao 146,0.003312,0.003,0.0031
147,Iteracao 147,0.001673,0.0015,0.0015
148,Iteracao 148,0.002612,0.0024,0.0024
149,Iteracao 149,0.003107,0.0028,0.0028
150,Iteracao 150,0.006895,0.0064,0.0064
151,Iteracao 151,0.002298,0.0021,0.0021
152,Iteracao 152,0.001975,0.0018,0.0018
153,Iteracao 153,0.020134,0.0188,0.0188
154,Iteracao 154,0.001769,0.0017,0.0016
155,Iteracao 155,0.001792,0.0016,0.0016
156,Iteracao 156,0.001888,0.0017,0.0017
157,Iteracao 157,0.008158,0.0077,0.0077
158,Iteracao 158,0.003032,0.0028,0.0027
159,Iteracao 159,0.00205,0.0019,0.0018
160,Iteracao 160,0.001791,0.0017,0.0016
161,Iteracao 161,0.008124,0.0076,0.0076
162,Iteracao 162,0.013046,0.0122,0.0122
163,Iteracao 163,0.001834,0.0016,0.0016
164,Iteracao 164,0.003571,0.0033,0.0032
165,Iteracao 165,0.003928,0.0036,0.0036
166,Iteracao 166,0.002611,0.0024,0.0023
167,Iteracao 167,0.010186,0.0095,0.0095
168,Iteracao 168,0.011146,0.0104,0.0104
169,Iteracao 169,0.002352,0.0021,0.0021
170,Iteracao 170,0.002396,0.0022,0.0021
171,Iteracao 171,0.003086,0.0028,0.0028
172,Iteracao 172,0.003583,0.0033,0.0033
173,Iteracao 173,0.003711,0.0035,0.0034
174,Iteracao 174,0.002794,0.0025,0.0025
175,Iteracao 175,0.00602,0.0056,0.0055
176,Iteracao 176,0.002946,0.0027,0.0027
177,Iteracao 177,0.004488,0.0042,0.004
178,Iteracao 178,0.002978,0.0027,0.0027
179,Iteracao 179,0.01529,0.0141,0.0141
180,Iteracao 180,0.003323,0.0031,0.0031
181,Iteracao 181,0.01106,0.0103,0.0103
182,Iteracao 182,0.010229,0.0095,0.0093
183,Iteracao 183,0.02363,0.022,0.022
184,Iteracao 184,0.002547,0.0024,0.0023
185,Iteracao 185,0.002407,0.0022,0.0021
186,Iteracao 186,0.02363,0.022,0.022
187,Iteracao 187,0.002298,0.0021,0.002
188,Iteracao 188,0.002428,0.0022,0.0022
189,Iteracao 189,0.009689,0.0091,0.0091
190,Iteracao 190,0.056443,0.0533,0.0538
191,Iteracao 191,0.003032,0.0027,0.0026
192,Iteracao 192,0.011384,0.0106,0.0106
193,Iteracao 193,0.016163,0.0151,0.0151
194,Iteracao 194,0.004607,0.0042,0.0042
195,Iteracao 195,0.013131,0.0123,0.0123
196,Iteracao 196,0.002299,0.0021,0.0021
197,Iteracao 197,0.003874,0.0036,0.0036
198,Iteracao 198,0.00519,0.0048,0.0048
199,Iteracao 199,0.002266,0.0021,0.0021
200,Iteracao 200,0.004273,0.0039,0.0039
201,Iteracao 201,0.002417,0.0022,0.0022
202,Iteracao 202,0.003733,0.0034,0.0034
203,Iteracao 203,0.002223,0.0021,0.002
204,Iteracao 204,0.004284,0.004,0.004
205,Iteracao 205,0.005859,0.0055,0.0054
206,Iteracao 206,0.002438,0.0023,0.0022
207,Iteracao 207,0.009787,0.0091,0.0091
208,Iteracao 208,0.010563,0.0099,0.0099
209,Iteracao 209,0.004197,0.0039,0.0038
210,Iteracao 210,0.010143,0.0094,0.0094
211,Iteracao 211,0.002881,0.0027,0.0026
212,Iteracao 212,0.005341,0.0039,0.0033
213,Iteracao 213,0.003119,0.0029,0.0028
214,Iteracao 214,0.004413,0.004,0.004
215,Iteracao 215,0.016099,0.015,0.0151
216,Iteracao 216,0.002212,0.0021,0.002
217,Iteracao 217,0.002169,0.002,0.0019
218,Iteracao 218,0.002783,0.0025,0.0025
219,Iteracao 219,0.002374,0.0021,0.0021
220,Iteracao 220,0.009527,0.0088,0.0088
221,Iteracao 221,0.00929,0.0087,0.0087
222,Iteracao 222,0.002363,0.0022,0.0021
223,Iteracao 223,0.002622,0.0024,0.0024
224,Iteracao 224,0.006183,0.0057,0.0057
225,Iteracao 225,0.008697,0.0081,0.0081
226,Iteracao 226,0.011254,0.0105,0.0105
227,Iteracao 227,0.002589,0.0024,0.0023
228,Iteracao 228,0.002687,0.0024,0.0024
229,Iteracao 229,0.002503,0.0023,0.0023
230,Iteracao 230,0.008901,0.0083,0.0083
231,Iteracao 231,0.004164,0.0039,0.0037
232,Iteracao 232,0.002676,0.0024,0.0024
233,Iteracao 233,0.002816,0.0026,0.0025
234,Iteracao 234,0.004639,0.0043,0.0042
235,Iteracao 235,0.003863,0.0036,0.0036
236,Iteracao 236,0.004639,0.0043,0.0042
237,Iteracao 237,0.00205,0.0019,0.0019
238,Iteracao 238,0.002482,0.0023,0.0023
239,Iteracao 239,0.003032,0.0028,0.0028
240,Iteracao 240,0.004197,0.0039,0.0038
241,Iteracao 241,0.002471,0.0023,0.0022
242,Iteracao 242,0.009894,0.0092,0.0092
243,Iteracao 243,0.004801,0.0044,0.0044
244,Iteracao 244,0.061579,0.058,0.0584
245,Iteracao 245,0.009495,0.0088,0.0088
246,Iteracao 246,0.004683,0.0044,0.0043
247,Iteracao 247,0.002341,0.0022,0.0021
248,Iteracao 248,0.004132,0.0038,0.0037
249,Iteracao 249,0.009009,0.0084,0.0084
250,Iteracao 250,0.004996,0.0047,0.0046
251,Iteracao 251,0.002223,0.0021,0.002
252,Iteracao 252,0.002137,0.002,0.0019
253,Iteracao 253,0.018925,0.0176,0.0176
254,Iteracao 254,0.002546,0.0024,0.0023
255,Iteracao 255,0.003313,0.003,0.003
256,Iteracao 256,0.009527,0.0089,0.0089
257,Iteracao 257,0.002827,0.0026,0.0026
258,Iteracao 258,0.004111,0.0039,0.0038
259,Iteracao 259,0.003895,0.0036,0.0036
260,Iteracao 260,0.00874,0.0081,0.0082
261,Iteracao 261,0.003528,0.0033,0.0033
262,Iteracao 262,0.00874,0.0081,0.0081
263,Iteracao 263,0.011934,0.0112,0.0114
264,Iteracao 264,0.003313,0.003,0.003
265,Iteracao 265,0.002536,0.0023,0.0024
266,Iteracao 266,0.005147,0.0044,0.0038
267,Iteracao 267,0.003939,0.0036,0.0035
268,Iteracao 268,0.00341,0.0032,0.0032
269,Iteracao 269,0.004932,0.0047,0.0047
270,Iteracao 270,0.004024,0.0036,0.0036
271,Iteracao 271,0.007358,0.0068,0.0068
272,Iteracao 272,0.005427,0.005,0.0049
273,Iteracao 273,0.004856,0.0045,0.0046
274,Iteracao 274,0.022184,0.0204,0.0204
275,Iteracao 275,0.003075,0.0027,0.0028
276,Iteracao 276,0.003367,0.0032,0.0036
277,Iteracao 277,0.003712,0.0029,0.0028
278,Iteracao 278,0.009592,0.009,0.0092
279,Iteracao 279,0.024817,0.0232,0.0234
280,Iteracao 280,0.00642,0.006,0.006
281,Iteracao 281,0.002471,0.0022,0.0024
282,Iteracao 282,0.006765,0.0063,0.0061
283,Iteracao 283,0.005934,0.0055,0.0057
284,Iteracao 284,0.006841,0.0063,0.0062
285,Iteracao 285,0.003518,0.0032,0.0032
286,Iteracao 286,0.008297,0.0078,0.0086
287,Iteracao 287,0.002957,0.0026,0.0025
288,Iteracao 288,0.003312,0.003,0.003
289,Iteracao 289,0.004575,0.0041,0.004
290,Iteracao 290,0.004424,0.0041,0.0041
291,Iteracao 291,0.011869,0.011,0.0111
292,Iteracao 292,0.039405,0.0368,0.0369
293,Iteracao 293,0.003118,0.0029,0.0026
294,Iteracao 294,0.003626,0.0034,0.0032
295,Iteracao 295,0.018041,0.0167,0.0167
296,Iteracao 296,0.004154,0.0036,0.0037
297,Iteracao 297,0.002654,0.0024,0.0024
298,Iteracao 298,0.024256,0.0226,0.0228
299,Iteracao 299,0.004133,0.0037,0.0037
300,Iteracao 300,0.011772,0.0111,0.011
301,Iteracao 301,0.037625,0.035,0.0351
302,Iteracao 302,0.003205,0.0029,0.0046
303,Iteracao 303,0.005308,0.005,0.0046
304,Iteracao 304,0.015559,0.0145,0.0145
305,Iteracao 305,0.003237,0.0029,0.003
306,Iteracao 306,0.004683,0.0043,0.0041
307,Iteracao 307,0.009593,0.009,0.0091
308,Iteracao 308,0.03073,0.0285,0.0279
309,Iteracao 309,0.002827,0.0026,0.0025
310,Iteracao 310,0.002784,0.0026,0.0025
311,Iteracao 311,0.009701,0.0091,0.009
312,Iteracao 312,0.001899,0.0018,0.0017
313,Iteracao 313,0.001909,0.0018,0.0017
314,Iteracao 314,0.002115,0.0019,0.0019
315,Iteracao 315,0.001888,0.0017,0.0017
316,Iteracao 316,0.014027,0.013,0.0131
317,Iteracao 317,0.002104,0.0019,0.0019
318,Iteracao 318,0.003053,0.0028,0.0028
319,Iteracao 319,0.00328,0.003,0.0034
320,Iteracao 320,0.015581,0.0145,0.0146
321,Iteracao 321,0.003043,0.0028,0.0027
322,Iteracao 322,0.002805,0.0026,0.0025
323,Iteracao 323,0.009042,0.0084,0.0085
324,Iteracao 324,0.002007,0.0018,0.0018
325,Iteracao 325,0.002795,0.0026,0.0026
326,Iteracao 326,0.003982,0.0037,0.0036
327,Iteracao 327,0.009194,0.0087,0.0087
328,Iteracao 328,0.002072,0.0019,0.0019
329,Iteracao 329,0.002126,0.0019,0.002
330,Iteracao 330,0.010067,0.0093,0.0094
331,Iteracao 331,0.006636,0.0062,0.0062
332,Iteracao 332,0.002417,0.0022,0.0022
333,Iteracao 333,0.004035,0.0037,0.0037
334,Iteracao 334,0.002363,0.0022,0.0022
335,Iteracao 335,0.00178,0.0016,0.0016
336,Iteracao 336,0.002438,0.0022,0.0024
337,Iteracao 337,0.004715,0.0044,0.0044
338,Iteracao 338,0.003625,0.0033,0.0034
339,Iteracao 339,0.002654,0.0024,0.0023
340,Iteracao 340,0.006744,0.0063,0.0062
341,Iteracao 341,0.001737,0.0016,0.0015
342,Iteracao 342,0.0112,0.0105,0.0105
343,Iteracao 343,0.002622,0.0024,0.0023
344,Iteracao 344,0.00274,0.002,0.002
345,Iteracao 345,0.004014,0.0037,0.004
346,Iteracao 346,0.011362,0.0106,0.0104
347,Iteracao 347,0.010024,0.0093,0.0093
348,Iteracao 348,0.001974,0.0018,0.0017
349,Iteracao 349,0.007078,0.0066,0.0066
350,Iteracao 350,0.009613,0.0089,0.009
351,Iteracao 351,0.001964,0.0018,0.0017
352,Iteracao 352,0.003486,0.0032,0.0033
353,Iteracao 353,0.005427,0.0051,0.005
354,Iteracao 354,0.002104,0.0019,0.0019
355,Iteracao 355,0.003226,0.003,0.003
356,Iteracao 356,0.003269,0.003,0.003
357,Iteracao 357,0.001683,0.0015,0.0015
358,Iteracao 358,0.001889,0.0018,0.0017
359,Iteracao 359,0.00204,0.0019,0.0019
360,Iteracao 360,0.004057,0.0037,0.0037
361,Iteracao 361,0.002428,0.0022,0.0022
362,Iteracao 362,0.002212,0.0021,0.002
363,Iteracao 363,0.012829,0.0119,0.0119
364,Iteracao 364,0.002115,0.002,0.0019
365,Iteracao 365,0.019929,0.0186,0.0186
366,Iteracao 366,0.002136,0.0019,0.002
367,Iteracao 367,0.002276,0.0021,0.002
368,Iteracao 368,0.019714,0.0184,0.0184
369,Iteracao 369,0.017987,0.0167,0.0168
370,Iteracao 370,0.018828,0.0175,0.0176
371,Iteracao 371,0.008093,0.0076,0.0076
372,Iteracao 372,0.012419,0.0116,0.0116
373,Iteracao 373,0.006139,0.0059,0.0061
374,Iteracao 374,0.003064,0.0028,0.0028
375,Iteracao 375,0.03633,0.034,0.034
376,Iteracao 376,0.078335,0.074,0.0743
377,Iteracao 377,0.002395,0.0022,0.0025
378,Iteracao 378,0.027309,0.0253,0.0256
379,Iteracao 379,0.004337,0.0038,0.0038
380,Iteracao 380,0.007909,0.0074,0.0075
381,Iteracao 381,0.002147,0.0019,0.0019
382,Iteracao 382,0.01857,0.0173,0.0172
383,Iteracao 383,0.006862,0.0064,0.0064
384,Iteracao 384,0.003259,0.003,0.003
385,Iteracao 385,0.001845,0.0017,0.0017
386,Iteracao 386,0.007002,0.0066,0.0065
387,Iteracao 387,0.002795,0.0026,0.0025
388,Iteracao 388,0.009042,0.0085,0.0084
389,Iteracao 389,0.004423,0.0041,0.0043
390,Iteracao 390,0.006841,0.0063,0.0062
391,Iteracao 391,0.002892,0.0027,0.0027
392,Iteracao 392,0.026284,0.0244,0.0245
393,Iteracao 393,0.005815,0.0054,0.0055
394,Iteracao 394,0.002482,0.0022,0.0022
395,Iteracao 395,0.012614,0.0117,0.0116
396,Iteracao 396,0.002374,0.0021,0.0021
397,Iteracao 397,0.005082,0.0048,0.0047
398,Iteracao 398,0.006215,0.0057,0.0058
399,Iteracao 399,0.002482,0.0024,0.0024
400,Iteracao 400,0.002449,0.0021,0.0023
401,Iteracao 401,0.022022,0.0205,0.0204
402,Iteracao 402,0.003421,0.0031,0.0031
403,Iteracao 403,0.007919,0.0074,0.0074
404,Iteracao 404,0.003722,0.0034,0.0034
405,Iteracao 405,0.003302,0.0031,0.0033
406,Iteracao 406,0.003377,0.003,0.0055
407,Iteracao 407,0.011427,0.0104,0.0112
408,Iteracao 408,0.020231,0.019,0.019
409,Iteracao 409,0.002536,0.0022,0.0022
410,Iteracao 410,0.009808,0.0095,0.0093
411,Iteracao 411,0.002816,0.0026,0.0025
412,Iteracao 412,0.011642,0.0109,0.0108
413,Iteracao 413,0.008136,0.0073,0.007
414,Iteracao 414,0.015117,0.014,0.0137
415,Iteracao 415,0.00957,0.0089,0.0088
416,Iteracao 416,0.020933,0.0194,0.0195
417,Iteracao 417,0.00764,0.0071,0.0071
418,Iteracao 418,0.00778,0.0072,0.0073
419,Iteracao 419,0.035348,0.032,0.0313
420,Iteracao 420,0.002352,0.0021,0.0018
421,Iteracao 421,0.002751,0.0025,0.0026
422,Iteracao 422,0.011912,0.0111,0.0111
423,Iteracao 423,0.002191,0.002,0.002
424,Iteracao 424,0.020728,0.0193,0.0194
425,Iteracao 425,0.003075,0.0029,0.0028
426,Iteracao 426,0.001921,0.0018,0.0017
427,Iteracao 427,0.013747,0.0128,0.0128
428,Iteracao 428,0.002201,0.0021,0.0021
429,Iteracao 429,0.006938,0.0064,0.0065
430,Iteracao 430,0.024644,0.0229,0.0228
431,Iteracao 431,0.002082,0.0019,0.0018
432,Iteracao 432,0.001878,0.0017,0.0017
433,Iteracao 433,0.011405,0.0107,0.0106
434,Iteracao 434,0.001963,0.0018,0.0018
435,Iteracao 435,0.010487,0.0098,0.0102
436,Iteracao 436,0.003291,0.003,0.0031
437,Iteracao 437,0.01119,0.0105,0.0107
438,Iteracao 438,0.009441,0.0089,0.0091
439,Iteracao 439,0.009732,0.009,0.0091
440,Iteracao 440,0.019498,0.0184,0.0188
441,Iteracao 441,0.002784,0.0027,0.0026
442,Iteracao 442,0.017858,0.0161,0.0162
443,Iteracao 443,0.011341,0.0106,0.0106
444,Iteracao 444,0.00438,0.004,0.0039
445,Iteracao 445,0.010542,0.0101,0.0104
446,Iteracao 446,0.029305,0.0272,0.0272
447,Iteracao 447,0.005816,0.0053,0.0055
448,Iteracao 448,0.006204,0.0057,0.0057
449,Iteracao 449,0.009776,0.009,0.009
450,Iteracao 450,0.01926,0.018,0.018
451,Iteracao 451,0.019724,0.0183,0.0184
452,Iteracao 452,0.00355,0.0032,0.0029
453,Iteracao 453,0.003874,0.0036,0.0036
454,Iteracao 454,0.002385,0.0022,0.0023
455,Iteracao 455,0.004284,0.0038,0.0037
456,Iteracao 456,0.055536,0.0516,0.052
457,Iteracao 457,0.005233,0.0048,0.0047
458,Iteracao 458,0.001997,0.0019,0.0018
459,Iteracao 459,0.002007,0.0018,0.0018
460,Iteracao 460,0.001953,0.0018,0.0018
461,Iteracao 461,0.002039,0.0019,0.0018
462,Iteracao 462,0.002493,0.0024,0.0023
463,Iteracao 463,0.008363,0.0078,0.0079
464,Iteracao 464,0.001727,0.0016,0.0015
465,Iteracao 465,0.007413,0.0069,0.0069
466,Iteracao 466,0.007402,0.0069,0.0069
467,Iteracao 467,0.001932,0.0017,0.0018
468,Iteracao 468,0.00191,0.0018,0.0017
469,Iteracao 469,0.002126,0.002,0.0019
470,Iteracao 470,0.00286,0.0026,0.0026
471,Iteracao 471,0.004003,0.0037,0.0037
472,Iteracao 472,0.012657,0.0117,0.0118
473,Iteracao 473,0.002385,0.0022,0.0021
474,Iteracao 474,0.002903,0.0027,0.0026
475,Iteracao 475,0.002881,0.0027,0.0026
476,Iteracao 476,0.004942,0.0046,0.0046
477,Iteracao 477,0.001942,0.0018,0.0017
478,Iteracao 478,0.001737,0.0016,0.0015
479,Iteracao 479,0.009096,0.0085,0.0085
480,Iteracao 480,0.008254,0.0076,0.008
481,Iteracao 481,0.007855,0.0073,0.0073
482,Iteracao 482,0.007013,0.0065,0.0065
483,Iteracao 483,0.002223,0.0021,0.002
484,Iteracao 484,0.002136,0.002,0.0019
485,Iteracao 485,0.007219,0.0067,0.0067
486,Iteracao 486,0.004564,0.0042,0.0043
487,Iteracao 487,0.003226,0.0029,0.003
488,Iteracao 488,0.006895,0.0064,0.0065
489,Iteracao 489,0.008362,0.0078,0.0078
490,Iteracao 490,0.001726,0.0016,0.0016
491,Iteracao 491,0.003281,0.003,0.003
492,Iteracao 492,0.007111,0.0066,0.0066
493,Iteracao 493,0.007445,0.0069,0.0069
494,Iteracao 494,0.002115,0.0019,0.0019
495,Iteracao 495,0.003452,0.0032,0.0032
496,Iteracao 496,0.002741,0.0025,0.0025
497,Iteracao 497,0.007876,0.0074,0.0073
498,Iteracao 498,0.0041,0.0038,0.0037
499,Iteracao 499,0.003572,0.0033,0.0032
500,Iteracao 500,0.001953,0.0018,0.0018
501,Iteracao 501,0.002946,0.0028,0.0027
502,Iteracao 502,0.00178,0.0017,0.0016
503,Iteracao 503,0.002115,0.002,0.0019
504,Iteracao 504,0.00724,0.0068,0.0068
505,Iteracao 505,0.00273,0.0025,0.0025
506,Iteracao 506,0.002029,0.0019,0.0018
507,Iteracao 507,0.009398,0.0088,0.0088
508,Iteracao 508,0.001727,0.0015,0.0016
509,Iteracao 509,0.001985,0.0018,0.0018
510,Iteracao 510,0.003,0.0028,0.0027
511,Iteracao 511,0.007521,0.007,0.0071
512,Iteracao 512,0.00505,0.0047,0.0046
513,Iteracao 513,0.001684,0.0015,0.0016
514,Iteracao 514,0.014254,0.0133,0.0133
515,Iteracao 515,0.00191,0.0018,0.0017
516,Iteracao 516,0.001683,0.0015,0.0015
517,Iteracao 517,0.004079,0.0037,0.0038
518,Iteracao 518,0.001899,0.0018,0.0017
519,Iteracao 519,0.007456,0.0069,0.0069
520,Iteracao 520,0.00669,0.0062,0.0061
521,Iteracao 521,0.019864,0.0185,0.0186
522,Iteracao 522,0.001932,0.0018,0.0017
523,Iteracao 523,0.003345,0.0032,0.0031
524,Iteracao 524,0.008556,0.008,0.008
525,Iteracao 525,0.006927,0.0064,0.0065
526,Iteracao 526,0.004618,0.0042,0.0043
527,Iteracao 527,0.006313,0.0058,0.0059
528,Iteracao 528,0.019875,0.0185,0.0185
529,Iteracao 529,0.002611,0.0024,0.0024
530,Iteracao 530,0.013617,0.0127,0.0127
531,Iteracao 531,0.002481,0.0024,0.0023
532,Iteracao 532,0.024504,0.0228,0.0229
533,Iteracao 533,0.002482,0.0022,0.0023
534,Iteracao 534,0.003075,0.0028,0.0028
535,Iteracao 535,0.007326,0.0068,0.0069
536,Iteracao 536,0.003463,0.0032,0.0032
537,Iteracao 537,0.002751,0.0026,0.0025
538,Iteracao 538,0.001975,0.0018,0.0018
539,Iteracao 539,0.009798,0.0091,0.0091
540,Iteracao 540,0.002353,0.0022,0.0021
541,Iteracao 541,0.007089,0.0065,0.0066
542,Iteracao 542,0.001942,0.0018,0.0018
543,Iteracao 543,0.006927,0.0065,0.0065
544,Iteracao 544,0.00232,0.0021,0.0021
545,Iteracao 545,0.003215,0.003,0.0029
546,Iteracao 546,0.007499,0.0069,0.007
547,Iteracao 547,0.002773,0.0025,0.0026
548,Iteracao 548,0.002072,0.0019,0.0019
549,Iteracao 549,0.00273,0.0025,0.0025
550,Iteracao 550,0.001737,0.0016,0.0015
551,Iteracao 551,0.001845,0.0017,0.0017
552,Iteracao 552,0.007661,0.0072,0.0071
553,Iteracao 553,0.002827,0.0026,0.0026
554,Iteracao 554,0.002449,0.0022,0.0023
555,Iteracao 555,0.00218,0.002,0.002
556,Iteracao 556,0.008632,0.008,0.0081
557,Iteracao 557,0.002654,0.0024,0.0024
558,Iteracao 558,0.00218,0.002,0.002
559,Iteracao 559,0.008017,0.0074,0.0075
560,Iteracao 560,0.004133,0.0038,0.0038
561,Iteracao 561,0.00191,0.0017,0.0017
